customer_id,order_date,product_category,order_value,session_count,pages_viewed,device,payment_method,returned,discount_pct,age_group,region
4394,2024-11-09,Sports,89.13,6,6,Desktop,Credit Card,0,10,25-34,South
9319,2023-12-07,Fashion,55.75,3,7,Mobile,COD,0,5,25-34,North
2816,2023-01-06,Toys,40.63,6,10,Mobile,Credit Card,0,15,45-54,South
6854,2023-11-02,Books,23.71,5,9,Mobile,Credit Card,0,10,55+,South
7709,2024-08-11,Fashion,33.68,4,7,Tablet,UPI,0,10,35-44,North
1569,2023-09-21,Fashion,34.0,9,8,Mobile,UPI,0,20,18-24,East
6442,2023-04-15,Fashion,50.56,4,5,Desktop,Debit Card,0,0,25-34,North
2895,2023-04-13,Books,14.46,4,6,Tablet,Credit Card,0,15,45-54,West
3733,2023-03-25,Sports,53.29,6,11,Mobile,Credit Card,0,15,35-44,East
4863,2023-05-14,Beauty,38.48,4,9,Tablet,Credit Card,0,0,45-54,North
8455,2024-09-22,Sports,67.43,6,8,Desktop,UPI,0,5,25-34,North
5014,2024-06-07,Beauty,5.0,5,6,Desktop,UPI,0,0,45-54,South
2686,2024-11-23,Toys,36.34,5,5,Tablet,Credit Card,0,0,55+,West
4009,2024-08-02,Beauty,35.97,5,8,Desktop,Credit Card,0,0,25-34,North
8806,2023-02-05,Fashion,65.41,3,8,Desktop,Credit Card,0,0,25-34,South
1154,2023-05-16,Beauty,29.75,5,7,Desktop,Wallet,0,20,25-34,West
2409,2024-12-08,Fashion,44.75,2,8,Desktop,UPI,0,10,25-34,North
1784,2023-08-31,Toys,29.53,7,8,Desktop,Debit Card,0,5,35-44,Central
9096,2024-12-17,Fashion,85.65,4,5,Mobile,Credit Card,0,10,25-34,East
8560,2024-10-04,Fashion,50.0,2,4,Desktop,Wallet,1,5,35-44,South
8343,2024-07-13,Fashion,86.66,6,4,Desktop,Credit Card,0,5,25-34,West
8206,2023-10-31,Books,27.82,3,11,Desktop,Credit Card,0,5,45-54,South
6596,2023-02-14,Electronics,129.7,4,12,Desktop,Wallet,0,10,25-34,East
6801,2023-07-31,Toys,27.85,7,8,Mobile,Credit Card,0,0,18-24,Central
3806,2023-02-04,Fashion,48.57,6,9,Desktop,Wallet,0,15,18-24,West
1537,2023-03-14,Fashion,56.54,4,7,Desktop,Credit Card,1,0,18-24,South
6986,2023-02-03,Electronics,116.47,5,11,Mobile,UPI,0,15,25-34,East
2841,2024-02-05,Fashion,77.66,4,6,Mobile,Wallet,0,10,35-44,South
9716,2023-06-17,Fashion,44.5,6,7,Desktop,Credit Card,0,10,25-34,Central
7971,2024-07-08,Fashion,80.71,6,8,Desktop,Wallet,0,25,25-34,Central
6625,2024-08-19,Fashion,37.62,5,8,Mobile,Wallet,0,0,45-54,East
3950,2023-07-05,Electronics,49.96,4,5,Tablet,UPI,1,20,25-34,South
8992,2023-03-04,Fashion,16.87,8,1,Desktop,UPI,1,10,25-34,East
5780,2024-04-21,Beauty,31.35,2,6,Mobile,Credit Card,0,0,25-34,Central
3368,2023-03-02,Fashion,40.62,2,6,Desktop,Credit Card,0,0,45-54,South
7655,2023-01-07,Fashion,39.53,4,7,Mobile,UPI,0,0,25-34,West
9173,2023-10-26,Fashion,83.59,5,6,Mobile,Debit Card,0,0,18-24,South
5495,2024-02-07,Home & Kitchen,56.59,6,11,Desktop,Credit Card,0,0,25-34,East
10163,2024-09-09,Fashion,12.83,6,7,Mobile,Debit Card,0,15,25-34,South
7002,2023-10-28,Books,24.52,6,5,Mobile,UPI,0,0,35-44,South
7614,2024-02-16,Toys,53.7,4,8,Desktop,Credit Card,0,5,25-34,North
10358,2023-07-15,Electronics,176.99,1,6,Mobile,Credit Card,0,0,25-34,North
6919,2023-04-09,Electronics,109.79,4,7,Mobile,UPI,0,0,25-34,North
1853,2023-09-01,Electronics,160.3,5,9,Mobile,Debit Card,0,5,55+,South
5146,2023-05-23,Fashion,40.72,7,6,Mobile,Credit Card,1,0,25-34,South
4769,2024-12-02,Electronics,91.7,6,5,Mobile,COD,0,10,25-34,West
1574,2023-08-25,Home & Kitchen,73.68,2,7,Mobile,Debit Card,0,0,25-34,North
2148,2023-12-11,Toys,34.2,5,5,Mobile,Debit Card,0,0,18-24,North
7293,2024-12-18,Electronics,137.83,7,7,Tablet,UPI,0,0,25-34,West
7457,2023-02-11,Fashion,100.12,6,10,Mobile,Credit Card,0,0,25-34,East
8509,2023-08-25,Beauty,40.68,6,9,Desktop,UPI,0,15,25-34,North
10907,2024-05-19,Electronics,207.58,3,3,Mobile,Debit Card,0,5,25-34,Central
5777,2023-12-15,Electronics,283.91,8,9,Mobile,COD,1,10,55+,South
4854,2024-11-19,Books,16.21,5,9,Desktop,Wallet,0,20,25-34,West
3491,2023-05-02,Electronics,158.92,5,5,Desktop,Wallet,1,0,35-44,East
4124,2023-02-22,Beauty,53.07,7,11,Mobile,Credit Card,0,0,18-24,East
6691,2023-12-16,Electronics,157.32,4,6,Tablet,UPI,0,20,25-34,South
4051,2023-07-19,Home & Kitchen,71.13,7,6,Tablet,Wallet,0,10,18-24,North
1004,2024-10-08,Beauty,77.5,2,9,Desktop,Credit Card,0,10,18-24,South
6222,2023-03-02,Fashion,88.76,3,5,Desktop,Credit Card,0,0,25-34,North
6315,2023-09-09,Electronics,23.9,5,4,Mobile,COD,0,25,45-54,South
5869,2023-11-19,Electronics,231.44,5,10,Desktop,Debit Card,0,5,35-44,South
1876,2024-05-18,Sports,114.81,4,7,Desktop,Wallet,0,20,25-34,Central
10183,2024-01-26,Beauty,59.13,4,7,Mobile,UPI,0,5,45-54,West
8027,2024-12-11,Electronics,195.04,4,4,Desktop,Debit Card,0,0,45-54,Central
5142,2024-08-04,Beauty,64.82,7,8,Mobile,Debit Card,0,25,25-34,West
7966,2024-12-14,Beauty,54.12,5,8,Desktop,Wallet,0,15,18-24,East
8079,2023-04-27,Toys,43.1,7,3,Tablet,Debit Card,0,25,55+,South
8987,2023-06-28,Fashion,63.22,7,6,Mobile,Debit Card,0,0,45-54,West
7799,2023-05-29,Sports,40.0,5,5,Tablet,Debit Card,0,0,25-34,East
5465,2023-07-05,Fashion,27.05,2,3,Mobile,Credit Card,0,0,45-54,North
1635,2023-02-04,Sports,91.64,7,5,Desktop,Credit Card,0,10,35-44,South
2693,2023-09-02,Electronics,195.3,5,6,Desktop,Wallet,0,0,25-34,South
10874,2023-11-19,Electronics,147.44,5,6,Mobile,COD,0,5,25-34,North
5752,2024-09-25,Sports,46.01,7,5,Desktop,UPI,0,10,35-44,East
9311,2023-02-23,Beauty,21.92,7,2,Tablet,UPI,0,5,18-24,North
1830,2023-05-24,Fashion,51.31,3,6,Mobile,Wallet,0,25,35-44,South
6177,2023-12-30,Home & Kitchen,102.46,2,9,Mobile,UPI,0,10,55+,Central
10561,2023-04-22,Fashion,113.72,5,7,Mobile,Credit Card,0,10,35-44,South
9932,2023-01-13,Electronics,148.53,6,6,Mobile,COD,0,10,18-24,West
9308,2024-05-07,Electronics,167.27,7,13,Mobile,Credit Card,0,10,55+,North
6949,2023-06-14,Electronics,217.56,4,7,Mobile,UPI,1,10,45-54,West
3838,2023-08-03,Home & Kitchen,77.96,5,7,Mobile,Debit Card,0,15,45-54,North
2150,2023-02-08,Fashion,68.85,6,9,Mobile,COD,0,10,45-54,Central
8560,2023-10-15,Electronics,199.32,3,4,Desktop,Credit Card,0,15,45-54,East
2931,2024-09-10,Toys,50.43,3,5,Mobile,UPI,0,10,35-44,Central
10204,2023-06-10,Electronics,153.25,7,6,Mobile,UPI,0,0,25-34,South
2664,2024-05-16,Books,16.16,5,6,Mobile,UPI,0,5,18-24,West
2081,2024-05-15,Sports,75.71,1,5,Desktop,UPI,0,0,25-34,South
1512,2023-09-23,Electronics,48.16,4,7,Mobile,Debit Card,0,0,18-24,North
8805,2024-01-31,Fashion,67.05,4,7,Mobile,UPI,0,15,35-44,East
6237,2023-03-13,Home & Kitchen,107.74,6,9,Mobile,Credit Card,0,0,25-34,East
1559,2023-06-10,Home & Kitchen,134.34,5,4,Desktop,Debit Card,0,0,45-54,South
4672,2023-10-21,Home & Kitchen,109.59,2,7,Desktop,Wallet,0,20,25-34,South
8404,2024-05-23,Home & Kitchen,5.0,5,6,Mobile,Credit Card,0,0,18-24,East
4343,2023-02-03,Toys,54.48,9,6,Mobile,UPI,0,20,45-54,South
5070,2023-07-30,Electronics,238.02,1,17,Mobile,UPI,0,5,45-54,East
10662,2023-02-25,Beauty,25.27,4,6,Mobile,Credit Card,0,0,35-44,North
1580,2023-03-05,Fashion,50.39,6,9,Desktop,UPI,0,5,55+,North
8004,2023-06-25,Fashion,94.54,6,10,Mobile,Credit Card,1,20,25-34,South
9130,2023-12-27,Electronics,153.33,4,7,Mobile,Debit Card,0,0,55+,East
4147,2024-11-17,Fashion,45.9,2,7,Desktop,COD,0,0,25-34,North
5249,2024-06-13,Beauty,27.98,5,6,Mobile,Credit Card,1,25,35-44,North
2679,2024-05-11,Electronics,308.08,6,8,Mobile,Credit Card,0,0,35-44,South
4506,2024-10-07,Fashion,78.9,2,8,Desktop,UPI,1,5,55+,South
8253,2023-09-18,Fashion,53.31,6,10,Mobile,Debit Card,0,20,18-24,Central
3744,2024-09-11,Electronics,235.72,6,11,Mobile,Credit Card,0,0,25-34,North
10435,2024-02-23,Beauty,38.56,5,7,Mobile,Credit Card,0,10,25-34,South
6188,2023-04-03,Beauty,59.38,2,9,Mobile,Credit Card,0,5,25-34,East
3141,2023-03-21,Sports,86.27,4,7,Mobile,UPI,0,10,18-24,East
7617,2023-04-12,Home & Kitchen,69.16,8,8,Desktop,UPI,0,20,35-44,East
3479,2023-08-07,Home & Kitchen,95.95,5,4,Mobile,UPI,0,0,45-54,West
7484,2023-01-20,Fashion,72.93,8,6,Desktop,Debit Card,0,0,25-34,Central
10827,2023-10-07,Books,26.41,9,8,Mobile,UPI,0,0,18-24,West
8421,2024-03-30,Fashion,99.08,5,2,Desktop,Credit Card,0,0,25-34,West
10949,2023-05-25,Toys,65.97,5,6,Mobile,Credit Card,0,5,25-34,East
5452,2024-09-14,Toys,40.76,5,9,Mobile,Debit Card,0,15,18-24,South
6881,2023-08-13,Sports,16.58,6,8,Mobile,Credit Card,0,10,45-54,South
7665,2024-04-05,Fashion,81.04,4,7,Mobile,UPI,0,5,25-34,South
3849,2024-04-16,Fashion,53.74,5,10,Desktop,Credit Card,0,15,25-34,South
8390,2024-01-18,Sports,22.65,4,11,Mobile,Wallet,0,10,25-34,South
7905,2023-01-13,Beauty,51.05,3,5,Desktop,Credit Card,0,10,25-34,South
3489,2024-02-14,Beauty,47.03,3,6,Mobile,UPI,0,0,35-44,North
10823,2023-01-10,Fashion,40.67,2,9,Mobile,Wallet,0,0,55+,South
10207,2023-08-21,Sports,36.79,7,10,Desktop,Debit Card,0,15,25-34,West
10540,2024-02-08,Home & Kitchen,124.67,4,8,Mobile,Wallet,0,10,25-34,North
5611,2023-08-05,Fashion,72.15,5,8,Mobile,UPI,0,0,25-34,East
3839,2023-04-09,Sports,47.85,4,2,Mobile,UPI,0,10,35-44,North
9527,2024-02-02,Fashion,75.9,7,6,Tablet,UPI,0,25,25-34,North
6878,2024-09-21,Books,16.64,7,5,Desktop,Credit Card,0,0,35-44,South
10087,2023-08-31,Home & Kitchen,97.43,7,8,Desktop,Debit Card,1,25,25-34,East
7303,2023-08-22,Home & Kitchen,90.05,7,3,Desktop,Debit Card,0,10,25-34,North
1851,2024-07-26,Electronics,5.0,2,10,Tablet,Wallet,0,0,25-34,South
2687,2024-07-05,Home & Kitchen,83.47,6,6,Mobile,Wallet,0,10,35-44,South
7833,2023-03-21,Home & Kitchen,74.67,2,10,Tablet,Wallet,0,10,35-44,Central
3427,2023-11-08,Home & Kitchen,56.31,4,4,Mobile,UPI,0,0,25-34,South
10760,2024-12-28,Sports,34.61,5,3,Mobile,Wallet,0,0,25-34,East
5000,2023-08-22,Fashion,54.78,5,6,Mobile,Wallet,0,25,35-44,North
6052,2024-01-12,Sports,60.12,5,10,Tablet,Debit Card,0,5,45-54,South
3738,2024-06-28,Fashion,75.63,5,10,Mobile,Credit Card,0,10,25-34,North
6732,2023-01-16,Books,18.84,5,7,Desktop,Wallet,0,0,35-44,South
6387,2024-11-21,Electronics,155.32,3,7,Mobile,UPI,0,20,25-34,North
9002,2023-09-01,Fashion,67.85,5,7,Mobile,Credit Card,0,5,25-34,Central
6536,2023-10-20,Beauty,32.58,4,3,Mobile,Wallet,0,20,45-54,South
4913,2023-09-24,Electronics,90.22,6,7,Desktop,Debit Card,0,5,55+,West
2066,2023-03-01,Toys,65.99,7,9,Mobile,UPI,0,0,18-24,Central
8723,2024-05-11,Electronics,145.34,2,6,Desktop,Wallet,0,25,25-34,South
5380,2024-03-20,Sports,64.12,4,5,Tablet,UPI,0,5,25-34,East
5107,2023-06-17,Home & Kitchen,125.23,2,7,Desktop,COD,0,0,25-34,South
6726,2023-07-07,Home & Kitchen,140.39,5,7,Mobile,Debit Card,0,5,25-34,South
4373,2023-02-11,Electronics,236.74,7,8,Desktop,Debit Card,0,15,18-24,West
9945,2024-08-13,Fashion,50.63,4,5,Desktop,Debit Card,0,5,25-34,East
3082,2023-01-04,Electronics,170.84,3,7,Mobile,UPI,0,0,25-34,East
9967,2023-12-12,Home & Kitchen,98.71,5,4,Mobile,Debit Card,0,0,18-24,Central
7748,2024-08-23,Home & Kitchen,151.58,3,6,Mobile,COD,1,20,25-34,South
10817,2024-07-31,Beauty,46.72,5,6,Desktop,UPI,0,0,45-54,North
1417,2024-05-18,Sports,83.01,7,6,Mobile,Credit Card,1,10,55+,South
9306,2023-06-26,Home & Kitchen,47.58,2,5,Mobile,UPI,0,25,18-24,West
9808,2024-03-07,Fashion,29.87,6,7,Desktop,Wallet,0,15,25-34,Central
4974,2023-09-06,Fashion,92.51,7,7,Tablet,Debit Card,0,0,35-44,East
4267,2024-10-28,Sports,79.68,4,9,Mobile,UPI,0,0,35-44,South
1825,2023-09-04,Electronics,176.84,7,5,Mobile,Wallet,0,0,35-44,North
8668,2023-02-28,Books,28.59,3,9,Mobile,UPI,0,0,35-44,South
6745,2023-11-25,Electronics,201.14,5,5,Desktop,UPI,1,0,35-44,Central
10708,2024-05-03,Fashion,77.32,4,7,Desktop,Credit Card,0,20,25-34,West
1412,2023-09-05,Home & Kitchen,100.35,8,8,Tablet,Debit Card,0,10,45-54,West
8543,2024-04-18,Home & Kitchen,84.44,8,6,Tablet,Credit Card,0,15,35-44,North
8587,2024-02-10,Home & Kitchen,86.69,7,6,Mobile,UPI,1,5,35-44,North
1728,2023-01-21,Books,27.33,5,6,Mobile,Credit Card,0,0,25-34,North
8164,2024-03-22,Fashion,37.48,3,8,Desktop,Credit Card,1,5,18-24,West
9867,2024-11-05,Fashion,34.79,4,5,Desktop,COD,0,0,18-24,North
6988,2024-11-24,Books,20.65,5,6,Desktop,COD,0,5,25-34,North
3504,2024-01-01,Home & Kitchen,84.77,4,7,Mobile,COD,1,0,18-24,East
3967,2023-04-26,Electronics,193.47,6,7,Desktop,Credit Card,0,10,45-54,South
3786,2024-06-03,Books,18.22,7,6,Tablet,Wallet,0,20,45-54,North
2122,2023-11-02,Books,13.78,4,6,Desktop,COD,0,0,25-34,North
5079,2024-09-23,Electronics,186.11,6,10,Desktop,UPI,0,10,45-54,South
2571,2024-04-28,Beauty,61.55,4,9,Desktop,UPI,0,20,25-34,Central
6073,2024-02-26,Home & Kitchen,91.68,5,4,Mobile,UPI,1,15,35-44,North
6104,2024-12-15,Fashion,25.1,4,8,Mobile,Debit Card,0,10,25-34,South
3143,2023-03-08,Home & Kitchen,88.82,4,3,Desktop,UPI,1,20,25-34,South
10879,2023-06-04,Home & Kitchen,18.2,6,6,Desktop,Credit Card,0,0,35-44,East
7806,2024-02-17,Toys,34.42,5,9,Mobile,Credit Card,0,10,18-24,South
8357,2023-10-29,Beauty,7.84,5,5,Mobile,Debit Card,0,0,18-24,West
4440,2024-08-17,Fashion,49.68,1,7,Mobile,Credit Card,0,15,18-24,South
4766,2023-11-12,Electronics,180.66,5,8,Desktop,UPI,0,10,25-34,North
6644,2023-06-21,Sports,62.01,3,7,Mobile,COD,0,10,18-24,East
3914,2023-07-22,Sports,102.16,6,13,Desktop,UPI,0,15,18-24,South
5968,2024-12-27,Electronics,163.14,3,7,Desktop,Credit Card,0,25,55+,South
6917,2023-06-17,Electronics,82.58,2,10,Mobile,Credit Card,0,5,25-34,North
9787,2024-04-16,Beauty,54.41,14,9,Tablet,COD,0,5,25-34,North
1728,2023-06-25,Beauty,51.03,3,7,Mobile,Credit Card,0,15,35-44,South
2365,2024-12-26,Electronics,226.43,7,6,Mobile,Wallet,1,0,55+,Central
5492,2023-10-07,Books,25.68,5,10,Tablet,Debit Card,0,5,25-34,North
1698,2023-08-18,Fashion,71.28,3,6,Mobile,Wallet,0,10,25-34,South
8186,2024-03-05,Fashion,36.17,4,6,Mobile,Wallet,0,0,55+,South
1395,2023-04-17,Fashion,79.52,4,9,Mobile,Credit Card,0,20,18-24,East
8400,2024-02-29,Home & Kitchen,75.31,6,8,Mobile,UPI,0,15,18-24,Central
9082,2023-05-23,Beauty,52.9,7,6,Desktop,UPI,0,0,25-34,South
5171,2023-07-15,Home & Kitchen,151.36,5,8,Desktop,UPI,0,10,18-24,East
5360,2024-05-12,Fashion,88.96,6,6,Mobile,Credit Card,0,5,18-24,South
3502,2024-07-12,Sports,77.98,3,7,Desktop,Credit Card,1,0,25-34,North
1717,2023-05-21,Electronics,154.4,3,3,Mobile,Debit Card,0,5,25-34,South
3782,2023-09-04,Beauty,33.32,8,4,Mobile,UPI,0,5,35-44,North
5946,2023-07-27,Beauty,5.0,3,5,Mobile,UPI,0,0,35-44,South
6486,2024-03-07,Fashion,61.12,4,7,Mobile,Debit Card,0,0,25-34,East
9335,2024-03-17,Electronics,119.17,6,12,Desktop,Wallet,0,0,55+,East
5980,2023-02-02,Sports,79.01,5,8,Mobile,Credit Card,0,0,45-54,East
8266,2023-04-12,Home & Kitchen,63.48,3,5,Mobile,Credit Card,0,0,25-34,East
5491,2023-06-13,Electronics,163.26,5,10,Mobile,Credit Card,0,0,35-44,South
8192,2024-04-03,Sports,104.89,8,8,Mobile,COD,0,0,35-44,North
6588,2023-07-01,Fashion,63.76,8,4,Mobile,UPI,0,25,45-54,West
8651,2024-07-16,Fashion,33.93,3,8,Desktop,Credit Card,1,15,45-54,North
4636,2023-11-13,Books,13.35,3,5,Mobile,UPI,0,5,25-34,South
2167,2024-01-17,Books,25.53,4,4,Mobile,UPI,0,5,25-34,West
2062,2023-03-25,Fashion,78.07,7,6,Mobile,UPI,0,5,45-54,West
3156,2024-06-24,Electronics,97.7,4,2,Desktop,Debit Card,0,10,18-24,North
8860,2024-11-25,Home & Kitchen,79.08,4,8,Desktop,UPI,1,0,35-44,East
6161,2024-07-15,Books,27.24,6,12,Mobile,Debit Card,0,10,45-54,West
6305,2023-01-16,Sports,118.18,5,4,Mobile,UPI,0,10,35-44,South
7541,2023-09-21,Home & Kitchen,85.65,3,6,Desktop,Wallet,0,0,35-44,South
5729,2023-05-19,Books,18.41,3,6,Desktop,COD,0,5,35-44,South
10348,2023-06-17,Electronics,127.82,9,4,Desktop,Credit Card,0,15,45-54,East
8330,2024-12-11,Sports,74.01,10,8,Desktop,COD,0,15,25-34,East
6334,2023-04-20,Fashion,93.34,4,2,Mobile,Debit Card,1,15,18-24,East
9924,2023-02-05,Books,21.16,6,6,Mobile,UPI,0,5,18-24,North
5330,2023-06-24,Sports,84.0,1,10,Mobile,Credit Card,0,10,45-54,Central
9010,2024-10-28,Beauty,17.25,2,8,Mobile,UPI,0,0,25-34,East
7801,2023-10-09,Books,32.76,7,5,Mobile,Credit Card,0,10,25-34,North
5846,2024-11-21,Beauty,61.39,5,9,Desktop,Credit Card,0,10,35-44,North
7731,2023-02-24,Toys,30.85,3,3,Mobile,Credit Card,0,0,25-34,East
8241,2023-02-28,Beauty,38.33,6,5,Desktop,COD,0,0,35-44,West
1953,2024-06-19,Books,29.43,6,4,Mobile,UPI,0,5,45-54,West
3539,2024-10-21,Books,43.56,3,6,Mobile,COD,0,0,35-44,North
8056,2023-08-07,Electronics,48.91,6,14,Mobile,UPI,0,25,35-44,West
2542,2023-08-01,Home & Kitchen,63.65,4,5,Desktop,UPI,0,10,25-34,East
6293,2023-07-10,Fashion,50.54,10,6,Mobile,UPI,0,25,25-34,East
2191,2023-07-14,Fashion,84.98,7,8,Mobile,UPI,0,0,25-34,Central
7313,2024-03-02,Books,22.83,7,11,Mobile,Credit Card,0,15,18-24,North
7938,2024-09-11,Electronics,119.26,6,4,Mobile,Credit Card,1,10,25-34,South
3681,2024-03-19,Electronics,65.03,4,8,Desktop,Credit Card,1,25,18-24,South
10409,2023-06-25,Fashion,84.27,7,4,Mobile,Debit Card,0,15,35-44,West
2540,2023-07-25,Fashion,55.19,6,8,Mobile,Debit Card,1,20,25-34,South
7172,2024-11-08,Fashion,32.21,7,7,Mobile,UPI,0,20,18-24,East
6541,2024-05-13,Toys,25.45,4,7,Desktop,Credit Card,0,10,18-24,South
10580,2024-08-19,Beauty,33.2,8,6,Mobile,UPI,1,20,25-34,South
2365,2024-04-08,Fashion,52.8,3,7,Mobile,COD,0,25,45-54,South
9691,2024-01-31,Electronics,87.32,6,6,Mobile,Debit Card,0,0,25-34,South
10872,2024-09-10,Books,11.74,8,10,Mobile,UPI,0,5,18-24,North
9702,2023-11-28,Books,38.96,4,7,Desktop,Credit Card,0,5,35-44,North
8494,2024-08-09,Home & Kitchen,90.54,2,8,Mobile,Debit Card,0,0,45-54,Central
5312,2024-07-01,Fashion,50.13,8,7,Mobile,Debit Card,1,10,45-54,West
2324,2023-05-06,Electronics,172.68,2,6,Desktop,Credit Card,0,10,35-44,South
10347,2023-08-12,Fashion,63.85,8,6,Mobile,Wallet,0,15,45-54,North
4141,2023-08-22,Home & Kitchen,50.99,8,3,Desktop,Debit Card,0,0,25-34,South
8419,2023-12-15,Beauty,9.35,4,3,Desktop,Credit Card,0,5,18-24,West
4486,2023-02-23,Sports,55.14,4,5,Desktop,Wallet,0,5,25-34,West
2810,2023-04-20,Fashion,55.62,7,9,Mobile,Credit Card,0,0,18-24,North
7588,2023-09-29,Beauty,38.25,4,12,Mobile,COD,0,0,18-24,East
3923,2024-03-27,Toys,9.36,2,9,Desktop,COD,0,15,35-44,South
6301,2024-11-19,Beauty,79.68,6,6,Desktop,Credit Card,0,10,25-34,East
5186,2023-12-03,Beauty,78.44,6,5,Desktop,UPI,1,10,35-44,East
9905,2023-09-07,Sports,82.46,5,11,Desktop,UPI,0,10,18-24,North
6977,2024-02-29,Fashion,60.61,3,6,Desktop,COD,0,15,35-44,East
5268,2024-08-15,Electronics,116.11,4,7,Tablet,Credit Card,0,15,45-54,West
5748,2023-08-11,Toys,43.1,6,8,Tablet,Wallet,0,20,18-24,Central
5849,2024-07-29,Home & Kitchen,76.26,2,8,Tablet,Debit Card,0,10,18-24,North
10435,2023-05-16,Beauty,60.04,4,7,Desktop,COD,0,10,35-44,South
4709,2024-11-12,Beauty,54.63,8,7,Mobile,Debit Card,1,0,45-54,Central
10273,2024-11-21,Fashion,39.59,7,9,Mobile,Wallet,0,5,45-54,North
7619,2024-10-14,Home & Kitchen,57.99,6,4,Mobile,COD,0,5,35-44,South
9647,2023-10-10,Home & Kitchen,111.03,4,9,Mobile,UPI,0,20,25-34,North
10086,2024-11-10,Fashion,76.67,2,10,Mobile,Debit Card,0,0,25-34,West
10576,2023-05-02,Electronics,83.21,6,8,Mobile,Wallet,0,0,25-34,North
4072,2023-10-07,Home & Kitchen,65.37,4,8,Mobile,Debit Card,0,0,35-44,North
7530,2023-12-03,Electronics,140.76,5,5,Desktop,UPI,0,5,25-34,East
1504,2023-11-30,Fashion,59.12,6,6,Mobile,UPI,0,10,25-34,West
2214,2024-10-31,Electronics,145.69,6,5,Mobile,Credit Card,0,5,25-34,South
2531,2024-04-29,Beauty,54.39,3,6,Mobile,UPI,0,20,25-34,South
8576,2023-10-20,Sports,74.08,5,11,Tablet,UPI,0,0,35-44,North
1823,2024-11-12,Home & Kitchen,82.58,7,7,Mobile,Wallet,0,10,18-24,South
1928,2024-12-20,Fashion,41.84,3,8,Desktop,Debit Card,0,15,35-44,East
6029,2023-01-02,Toys,37.35,6,6,Mobile,Credit Card,0,0,35-44,West
1133,2023-10-25,Electronics,148.28,3,7,Desktop,Debit Card,1,25,25-34,North
3105,2023-04-27,Fashion,48.48,5,10,Mobile,Debit Card,0,5,25-34,East
4627,2024-12-15,Fashion,32.38,2,5,Desktop,Credit Card,0,20,35-44,West
7316,2024-10-13,Fashion,90.65,5,2,Mobile,COD,0,0,55+,West
2852,2023-01-21,Fashion,102.71,2,2,Mobile,COD,0,0,18-24,West
5910,2024-10-19,Fashion,65.87,2,7,Tablet,Wallet,0,0,35-44,South
5175,2023-07-24,Fashion,94.43,6,6,Desktop,COD,0,0,25-34,East
6348,2023-06-21,Home & Kitchen,87.35,8,12,Mobile,UPI,0,10,18-24,North
10442,2023-06-25,Fashion,26.72,7,5,Mobile,Credit Card,0,0,18-24,North
7190,2023-12-03,Books,22.4,6,8,Desktop,COD,0,0,25-34,East
2256,2023-02-14,Home & Kitchen,69.14,7,7,Mobile,COD,0,15,25-34,West
4376,2023-01-27,Electronics,178.55,3,6,Mobile,UPI,0,5,25-34,West
6645,2023-04-06,Beauty,65.13,5,11,Desktop,UPI,0,0,25-34,West
4486,2024-12-28,Home & Kitchen,63.79,8,9,Mobile,Credit Card,0,0,25-34,South
4584,2024-06-15,Electronics,173.25,3,9,Tablet,UPI,1,5,35-44,East
10588,2024-08-18,Electronics,201.67,5,10,Desktop,Debit Card,0,25,25-34,North
9053,2024-04-23,Beauty,61.67,7,8,Desktop,UPI,0,0,25-34,North
4330,2023-09-07,Beauty,55.77,7,6,Desktop,Wallet,0,10,45-54,East
3703,2024-11-26,Home & Kitchen,44.32,3,7,Desktop,Wallet,0,0,18-24,South
9662,2023-05-05,Fashion,33.21,5,8,Desktop,UPI,0,0,35-44,West
9120,2023-05-05,Home & Kitchen,104.48,5,3,Mobile,COD,0,0,25-34,North
8114,2024-02-01,Books,16.92,3,6,Mobile,Credit Card,0,25,18-24,West
2353,2023-11-29,Sports,42.45,5,8,Desktop,Debit Card,0,0,45-54,South
6063,2024-12-11,Home & Kitchen,118.03,7,6,Desktop,Credit Card,0,0,25-34,South
9549,2023-03-10,Fashion,51.13,3,11,Mobile,UPI,0,0,25-34,West
8575,2024-12-26,Electronics,247.82,4,5,Tablet,Debit Card,0,5,25-34,East
1667,2023-10-01,Electronics,123.57,4,5,Mobile,COD,0,5,25-34,East
5468,2024-05-22,Books,14.03,7,7,Desktop,Debit Card,0,0,18-24,Central
10337,2023-03-25,Electronics,146.14,7,6,Desktop,UPI,0,10,35-44,North
7819,2024-07-20,Home & Kitchen,104.26,7,6,Mobile,UPI,0,0,35-44,South
4719,2023-04-17,Books,22.34,4,5,Mobile,Credit Card,0,0,18-24,East
3745,2023-07-24,Fashion,105.4,5,5,Desktop,COD,0,5,18-24,North
8483,2024-10-24,Books,21.37,3,13,Desktop,Credit Card,0,0,25-34,South
1539,2023-03-13,Home & Kitchen,74.35,5,6,Mobile,Credit Card,0,5,25-34,West
5964,2023-12-14,Fashion,96.22,5,4,Desktop,Wallet,0,5,25-34,North
5835,2023-09-23,Sports,86.67,3,5,Mobile,Wallet,0,10,25-34,South
4775,2024-06-27,Books,16.69,5,5,Mobile,Credit Card,0,0,25-34,East
7042,2024-08-18,Fashion,65.73,4,3,Desktop,Credit Card,0,0,45-54,South
8102,2024-04-13,Beauty,43.49,7,9,Desktop,Credit Card,0,10,25-34,West
